1.32677,103.853062 
1.335893,103.73912 
1.323542,103.84169 
1.332316,103.896332 
1.337984,103.696674 
1.333474,103.954643 
1.331415,103.835274 
1.334246,103.849141 
1.326824,103.858395 
1.323077,103.924644 
1.322519,103.815406 
1.327462,103.678676 
1.336037,103.705831 
1.333474,103.744626 
1.335297,103.785117 
1.330846,103.7951 
1.324185,103.814085 
1.337121,103.742738 
1.331828,103.866668 
1.324693799,103.8268738 
1.329457998,103.877739 
1.329046369,103.8237152 
1.335592,103.969717 
1.326708317,103.8268662 
1.331354,103.947411 
1.332052112,103.8175354 
1.323482,103.831673 
1.32809,103.847162 
1.336788,103.961198 
1.337271,103.780981 
1.333238,103.888607 
1.336778,103.87084 
1.334966,103.729257 
1.333608306,103.9217689 
1.325987,103.830521 
1.33194,103.901278 
1.330456667,103.8638508 
1.327010556,103.9084966 
1.33553803,103.9328461 
1.326742053,103.8707504 
1.322686639,103.8892781 
1.324980021,103.9003525 
1.329705,103.9134903 
1.335541964,103.9280624 
1.335053,103.862131 
1.337381,103.693244 
1.322458,103.67432 
1.337721,103.914662 
1.323455,103.745655 
1.328256,103.939247 
1.334375,103.905773 
1.323016,103.905103 
1.326824,103.690853 
1.324164,103.936114 
1.321976,103.764732 
1.32854,103.822861 
1.32699,103.950459 
1.319659,103.864317 
1.32825,103.742765 
1.324764,103.779259 
1.328025,103.842773 
1.326094,103.892083 
1.319986,103.85252 
1.323953032,103.8811722 
1.326110959,103.9055481 
1.320586,103.75507 
1.324446,103.81026 
1.322973,103.915413 
1.321243,103.817188 
1.321161,103.81579 
1.319509,103.901031 
1.324196,103.940942 
1.326507,103.834147 
1.324797,103.958387 
1.319101,103.904335 
1.325403,103.930235 
1.321053,103.912618 
1.3271,103.946264 
1.320479,103.867627 
1.321236,103.947047 
1.324319,103.850155 
1.324625,103.870648 
1.319498,103.843514 
1.325332999,103.801178 
1.324319,103.873184 
1.324528,103.848556 
1.323327,103.863802 
1.322222,103.944912 
1.323735,103.933411 
1.31975,103.758225 
1.320324,103.815651 
1.321075,103.881483 
1.321193,103.870583 
1.32677,103.853062 
1.323542,103.84169 
1.319144,103.9125 
1.321976,103.783582 
1.326824,103.858395 
1.323077,103.924644 
1.321901,103.841743 
1.322519,103.815406 
1.324185,103.814085 
1.324693799,103.8268738 
1.329046369,103.8237152 
1.326708317,103.8268662 
1.321284,103.940958 
1.323482,103.831673 
1.32809,103.847162 
1.322133,103.847923 
1.320532,103.778477 
1.325987,103.830521 
1.319616,103.928604 
1.321729,103.776528 
1.327010556,103.9084966 
1.326742053,103.8707504 
1.322686639,103.8892781 
1.324980021,103.9003525 
1.320628,103.82538 
1.321938861,103.8837428 
1.32086,103.886483 
1.323455,103.745655 
1.328256,103.939247 
1.323016,103.905103 
1.319824,103.841119 
1.328132,103.812754 
1.318972,103.76956 
1.327178,103.862783 
1.320731,103.746493 
1.322892,103.767765 
1.324298,103.759544 
1.326786,103.942755 
1.326341,103.746517 
1.321675,103.788528 
1.320138,103.96095 
1.327832,103.91088 
1.326341,103.849431 
1.326524,103.897072 
1.320324,103.86215 
1.328347,103.845638 
1.322828,103.958318 
1.324303,103.851753 
1.322362,103.822812 
1.323138,103.812159 
1.321237,103.81051 
1.327451,103.754212 
1.326448,103.803302 
1.326001,103.808213 
1.31905,103.809718 
1.325365,103.938389 
1.326534,103.836352 
1.328465,103.747437 
1.329087,103.923519 
1.3209889,103.8317871 
1.319529,103.705388 
1.324164,103.936114 
1.321976,103.764732 
1.319659,103.864317 
1.324764,103.779259 
1.322104,103.717375 
1.319986,103.85252 
1.32395303249,103.88117218 
1.322929,103.681594 
1.320586,103.75507 
1.322119,103.66969 
1.324446,103.81026 
1.322973,103.915413 
1.320048,103.70715 
1.31953,103.706346 
1.321243,103.817188 
1.321161,103.81579 
1.319119,103.707197 
1.319895,103.705487 
1.319509,103.901031 
1.324196,103.940942 
1.324797,103.958387 
1.319101,103.904335 
1.322705,103.737373 
1.321053,103.912618 
1.320479,103.867627 
1.321236,103.947047 
1.321099,103.702373 
1.324319,103.850155 
1.324625,103.870648 
1.319498,103.843514 
1.324319,103.873184 
1.324528,103.848556 
1.323327,103.863802 
1.322222,103.944912 
1.323735,103.933411 
1.31975,103.758225 
1.320324,103.815651 
1.321075,103.881483 
1.321786,103.971586 
1.321193,103.870583 
1.323542,103.84169 
1.319144,103.9125 
1.321976,103.783582 
1.323077,103.924644 
1.321901,103.841743 
1.322519,103.815406 
1.324185,103.814085 
1.32469379902,103.826873779 
1.321284,103.940958 
1.323482,103.831673 
1.322133,103.847922999999 
1.320532,103.778477 
1.319616,103.928604 
1.321729,103.776528 
1.32268663888888,103.889278055555 
1.32498002052,103.900352478 
1.320628,103.82538 
1.32193886111111,103.88374275 
1.32086,103.886483 
1.321503,103.969635 
1.322458,103.67432 
1.321926,103.665575 
1.323455,103.745655 
1.3216559137757,103.70743873219 
1.323016,103.905103 
1.31921,103.967548 
1.319824,103.841119 
1.318972,103.76956 
1.320731,103.746493 
1.322892,103.767765 
1.32071,103.705595 
1.324298,103.759544 
1.321675,103.788527999999 
1.320138,103.96095 
1.320324,103.862149999999 
1.322828,103.958318 
1.324303,103.851753 
1.322362,103.822812 
1.323138,103.812159 
1.321237,103.81051 
1.31905,103.809718 
1.3209889,103.8317871 
1.321568,103.899914999999 
1.321305,103.903069 
1.32037496567,103.95664978 
1.324258,103.853357 
1.321075,103.852751 
1.323048,103.861252 
1.319599,103.773737 
1.322342,103.916482 
1.324175,103.762431 
1.323048,103.79495 
1.322593,103.816179 
1.321452,103.845599 
1.3245,103.8345 
1.3241683333333,103.96666333333 
1.31893,103.813187 
1.322705,103.867664 
1.324475,103.804922 
1.319529,103.705388 
1.317782,103.842494 
1.318758,103.74218 
1.316184,103.789215 
1.319659,103.864317 
1.319986,103.85252 
1.314875,103.826079 
1.314162,103.955217 
1.320048,103.70715 
1.31953,103.706346 
1.314703,103.814074 
1.315694,103.816142 
1.318479,103.706347 
1.319119,103.707197 
1.318254,103.893049 
1.319895,103.705487 
1.31598,103.897609 
1.319509,103.901031 
1.318361,103.862976 
1.319101,103.904335 
1.31554,103.893499 
1.315025,103.891225 
1.314897,103.843347 
1.317514,103.859746 
1.317814,103.888049 
1.319498,103.843514 
1.314189,103.7672 
1.316843,103.900682 
1.31554,103.858427 
1.315524,103.776684 
1.31975,103.758225 
1.315057,103.856678 
1.316473,103.81608 
1.31610894203,103.815315247 
1.31776,103.851603 
1.317685,103.706925 
1.314939,103.836996 
1.319144,103.9125 
1.318865,103.708051 
1.316527,103.706818 
1.318731,103.894578 
1.316731,103.779092 
1.318265,103.835285 
1.31605,103.765027 
1.314124,103.869123 
1.314425,103.85744 
1.31687,103.950577 
1.318565,103.890882 
1.314516,103.900757 
1.318576,103.845493 
1.31799,103.81528 
1.319616,103.928604 
1.315358,103.817775 
1.314929,103.816257 
1.31492602825,103.881080627 
1.316366,103.805705 
1.314224,103.878007 
1.317819,103.707923 
1.317594,103.705648 
1.314688,103.841016 
1.319824,103.841119 
1.318972,103.76956 
1.317774,103.756143 
1.31687,103.84861 
1.315401,103.761288 
1.317326,103.85708 
1.318519,103.85502 
1.315234,103.883704 
1.316248,103.825736 
1.317261,103.873137 
1.315921,103.887164 
1.315454,103.819706 
1.31744,103.807722 
1.31905,103.809718 
1.315712,103.943737 
1.31758,103.818007 
1.31601,103.845396 
1.315701,103.938184999999 
1.316248,103.862943999999 
1.31850058232,103.70548134 
1.314982,103.734884 
1.319599,103.773737 
1.314735,103.815342 
1.315744,103.747973 
1.314425,103.758692 
1.317991,103.72003 
1.314618,103.807862 
1.317385,103.867824999999 
1.315224,103.853717 
1.31893,103.813187 
1.316291,103.87565 
1.316077,103.744977 
1.316922,103.7076 
1.315996,103.751898 
1.315154,103.720202 
1.315663,103.786426 
1.315899,103.810179 
1.31886386871,103.847564697 
1.319729,103.817196 
1.317117,103.932096 
1.319529,103.705388 
1.31297880597,103.813299214 
1.315186,103.976722999999 
1.318758,103.74218 
1.311003,103.771555 
1.314162,103.955217 
1.313947,103.816005 
1.314703,103.814074 
1.315694,103.816142 
1.312194,103.900516 
1.313309,103.855755 
1.317782,103.842494 
1.318479,103.706347 
1.312893,103.874119 
1.310783,103.795009 
1.318254,103.893049 
1.312033,103.826272 
1.313089,103.89057 
1.310386,103.816649 
1.312805,103.881059 
1.31598,103.897609 
1.312322,103.939751 
1.315626,103.984523 
1.319101,103.904335 
1.315529,103.960072 
1.316184,103.789215 
1.31051,103.902748 
1.314575,103.989887 
1.317514,103.859746 
1.310751,103.858792 
1.319498,103.843514 
1.311813,103.765676 
1.31022,103.945642 
1.31554,103.858427 
1.312623,103.878479 
1.312097,103.838021 
1.315524,103.776684 
1.319251,103.973773 
1.311378,103.819427 
1.311228,103.950126 
1.312902,103.924184 
1.315057,103.856678 
1.310864,103.812819 
1.31089603901,103.81451416 
1.31776,103.851603 
1.316527,103.706818 
1.31087,103.855173 
1.3104166666667,103.86066666667 
1.318731,103.894578 
1.310724,103.787917 
1.318265,103.835285 
1.31539,103.968515 
1.31605,103.765027 
1.314124,103.869123 
1.311679,103.778744 
1.310104,103.660558 
1.31687,103.950577 
1.313373,103.846829 
1.310735,103.809857 
1.318576,103.845493 
1.311035,103.960875999999 
1.31799,103.81528 
1.310708,103.803849 
1.315358,103.817775 
1.31492602825,103.881080627 
1.316366,103.805705 
1.31375958995,103.85991812 
1.313524,103.875903999999 
1.314224,103.878007 
1.312151,103.81608 
1.3122257701,103.86177421 
1.313273,103.882708 
1.311722,103.706989 
1.313238,103.885907 
1.31266,103.954477 
1.318972,103.76956 
1.318372,103.980746 
1.317774,103.756143 
1.3114,103.935041 
1.311464,103.719606 
1.310778,103.917788999999 
1.315401,103.761288 
1.314897,103.964138 
1.317326,103.85708 
1.312885,103.857311 
1.315234,103.883704 
1.316248,103.825736 
1.315454,103.819706 
1.315712,103.943737 
1.31758,103.818007 
1.31215834618,103.839752197 
1.315551,103.651854 
1.314982,103.734884 
1.319599,103.773737 
1.315744,103.747973 
1.312751,103.694458 
1.311936,103.851206 
1.317991,103.72003 
1.310654,103.880576 
1.315926,103.664171
1.286624,103.851659999999 
1.319529,103.705388 
1.281359,103.87236 
1.396327,103.919334 
1.31297880597,103.813299214 
1.338002,103.728232 
1.308941,103.853498 
1.271563,103.946457 
1.315186,103.976722999999 
1.355451,103.988986 
1.343835,103.92339 
1.277205,103.815855 
1.33015,103.85731 
1.299961,103.903913999999 
1.384529,103.701496 
1.421253,103.908198 
1.263572,103.851656999999 
1.379209,103.892512 
1.306291,103.936005 
1.300513,103.873029 
1.401045,103.789505 
1.343299,103.830843 
1.363667,103.828021 
1.368998,103.804278 
1.304583,103.83227 
1.342376,103.685161 
1.405638,103.724633 
1.402226,103.971267 
1.286973,103.853851 
1.284934,103.861166 
1.28777,103.860455 
1.284542,103.863845 
1.281088,103.854402999999 
1.288977,103.855046 
1.284064,103.858439 
1.28283,103.860505 
1.301478,103.859747 
1.369418,103.884487 
1.2908,103.858197 
1.293369,103.852912 
1.406656,103.783689999999 
1.289288,103.862445 
1.2915888888889,103.85666388889 
1.404953,103.790483 
1.294645,103.858158 
1.313947,103.816005 
1.369792,103.82601 
1.27824,103.848335 
1.296534,103.854264 
1.304794,103.832115 
1.282695,103.845406 
1.284349,103.845026 
1.352083,103.819836 
1.276787,103.840799 
1.360921,103.835939 
1.275682,103.853824 
1.282203,103.862225 
1.291309,103.843897 
1.284048,103.843246 
1.320048,103.70715 
1.306509,103.851823 
1.287009,103.870153 
1.288981,103.845173999999 
1.300545,103.839356 
1.281109,103.844704999999 
1.392364,103.976358 
1.314703,103.814074 
1.405481,103.807631 
1.353853,103.984995 
1.303473,103.835639 
1.340001,103.728635 
1.289454,103.848588 
1.27835,103.864534 
1.383542,103.948131 
1.315694,103.816142 
1.300481,103.852773 
1.34775,103.830972 
1.265449,103.826014999999 
1.321243,103.817188 
1.281514,103.864047 
1.290135,103.839887 
1.39598,103.922578 
1.353939,103.906974999999 
1.2920607626274,103.83385777473 
1.404859,103.792044 
1.305265,103.942224 
1.300717,103.8411 
1.281511,103.84302 
1.28987,103.894455999999 
1.289583,103.8467 
1.401925,103.794439 
1.395254,103.980446 
1.308852,103.870631 
1.312194,103.900516 
1.286344,103.845134 
1.295125,103.885225 
1.337303,103.731959 
1.313309,103.855755 
1.309426,103.863137 
1.302745,103.857778)
